singleSetId,weight,reps,distance,duration,elevationGain,setNumber,exerciseSetParseId,exerciseName,workoutId,workoutDate,fake_user_id
ZCV24Eh2JV,0.0,7.0,0.0,0.0,0.0,3,GePUKuvnhj,Pull Up,ix2d0QjuAV,2019-01-30,fake_id_289
82jQ0KG1fn,0.0,10.0,0.0,0.0,0.0,3,gpiMouQPUW,Pull Up,TnzMWgBtb4,2019-05-28,fake_id_287
OKM9lIfuqO,0.0,10.0,0.0,0.0,0.0,2,FKOqdRuxwR,Pull Up,166f5uItp6,2018-02-05,fake_id_280
BvcFZQXDG3,20.0,8.0,0.0,0.0,0.0,4,ZmEcGvkr0z,Barbell Incline Bench Press,aZfAp5Oolg,2018-12-04,fake_id_291
doRDzrv1D4,25.0,6.0,0.0,0.0,0.0,1,Br6HFFAyvg,Barbell Incline Bench Press,fBX2AFtg6p,2018-03-13,fake_id_291
SW984LG5E0,20.41168092460379,10.0,0.0,0.0,0.0,1,hfNYWXj5z2,Barbell Incline Bench Press,1dhR6PM5zV,2019-09-07,fake_id_284
2AQhNGkM5B,10.0,10.0,,,,4,JFprRm1FA5,Dumbbell Shrug,rOQGzgxSSe,2017-07-24,fake_id_281
8qD6yVGyGf,15.0,10.0,,,,3,G1q5zK4OjD,Reverse Barbell Curl,rOQGzgxSSe,2017-07-24,fake_id_281
9GbsJorqe7,0.0,10.0,0.0,0.0,0.0,1,WnBZdDzmqL,Cross Body Mountain Climber,zWSGk9gOpl,2019-03-26,fake_id_286
IZ2r8KIx5D,10.0,10.0,,,,3,HLvbpSj6NE,Palms-Up Dumbbell Wrist Curl,xd2atejiFW,2017-09-11,fake_id_281
TeYCQlNA6C,10.0,7.0,,,,5,KqCutuhF0d,Biceps Curl To Shoulder Press,DAR6Sa2DfR,2017-07-23,fake_id_281
HBGA9legKD,10.0,15.0,,,,3,tljjTwhwQu,Dumbbell Upright Row,P0sjajxZHx,2017-09-22,fake_id_281
eP6jHCWVmR,0.0,25.0,0.0,0.0,0.0,3,90O1MyQQs0,Bosu Ball Crunch,QuCoZHP7zL,2018-07-03,fake_id_291
cJnCYhn00j,10.0,10.0,,,,3,1Nbc52m3vz,Dumbbell Upright Row,YGo7tHjFjn,2017-09-07,fake_id_281
GA2hHkPY33,10.0,15.0,,,,5,9cAc8H5gkN,Dumbbell Upright Row,vZbqG3LwDM,2017-09-27,fake_id_281
qk8ZcoocHN,20.0,10.0,0.0,0.0,0.0,4,c6xMsbys6S,Smith Machine Bench Press,778JrheVWb,2018-01-15,fake_id_291
FhQ38eslQp,10.0,15.0,,,,2,W6jJaEf4d7,Dumbbell Shrug,P0sjajxZHx,2017-09-22,fake_id_281
GtnI8619VQ,130.0,20.0,,,,5,v0jwR08DBz,Side Bridge,P0sjajxZHx,2017-09-22,fake_id_281
sDNZ4k8jpj,10.0,10.0,,,,2,0sR9KpVnCE,Dumbbell Shrug,a5rCMHPBoF,2017-08-05,fake_id_281
enqPVSVKa2,10.0,7.0,,,,5,b66ZV1o4Jv,Biceps Curl To Shoulder Press,IbkcNHmQnl,2017-08-27,fake_id_281
dbQJ8TRbvr,20.0,10.0,0.0,0.0,0.0,1,pzxlnwk022,Barbell Shrug,2mVxuSh6dm,2017-12-22,fake_id_291
aJS1q8yYX8,49.89522003792038,6.0,0.0,0.0,0.0,4,bpAmIlb9en,Wide Grip Lat Pulldown,uZDbrz1rFk,2018-12-18,fake_id_289
skIvUqa2WP,50.0,8.0,0.0,0.0,0.0,4,E1yG4aLXfg,Seated Barbell Shoulder Press,NwU7Z6VDjL,2019-05-20,fake_id_293
u4ct0omXWG,18.14371637742559,12.0,0.0,0.0,0.0,2,tmfLwQDZmA,Preacher Curl,xeAPa4mcQf,2019-04-18,fake_id_284
Q7ZWgWABn0,20.0,10.0,0.0,0.0,0.0,2,ND2BAJ62jx,Preacher Curl,j6nfibwr5A,2019-03-28,fake_id_293
7kkzKPECJR,0.0,0.0,6855.805440000001,900.0,0.0,1,hTJJwTX1Am,Cycling - Stationary,4R6XOXEg4J,2019-02-26,fake_id_284
MD53EMOzvp,0.0,20.0,0.0,0.0,0.0,2,ZAA1gNI81T,Flutter Kicks,vcnJaFWaKD,2019-04-06,fake_id_290
XY1FCjbPsh,45.0,6.0,0.0,0.0,0.0,1,cYVvZxXWLE,Hammerstrength Chest Press,8YpynuEjHA,2019-05-09,fake_id_293
6BsMgA8zbV,0.0,0.0,3250.8748800000008,2400.0,0.0,1,i6REC6jE01,Elliptical,wf3RHSOApj,2019-05-06,fake_id_288
j5epdJzTmi,5.0,10.0,0.0,0.0,0.0,4,8FJeO1y7ku,Cable Rear Delt Fly,5FLw2ElHcg,2019-03-10,fake_id_293
cuDzCltg8X,50.0,6.0,0.0,0.0,0.0,1,2ZzQLElY1g,Hang Clean,Nmv9HBlxwN,2019-06-13,fake_id_293
WhTQpUfrZ5,4.535929094356399,8.0,0.0,0.0,0.0,1,L6WCIA0K1O,Single Leg Kickback,R8lQxBL2r0,2019-02-01,fake_id_286
AyEYDQcddp,49.89522003792038,5.0,0.0,0.0,0.0,2,smbwV7KZCK,Shotgun Row,XGDBDySJ6i,2019-02-15,fake_id_295
iAfva7pZxX,0.0,0.0,1661.711143591602,357.49926602840424,0.0,1,XqM9UwIti4,Cycling,Q72QgI7EgI,2019-06-07,fake_id_296
iFaDGkXc3X,0.0,0.0,2574.9504,900.0,0.0,1,jt7pjQkBz5,Running - Treadmill,G2eLuo08xc,2019-02-16,fake_id_284
QOhQ8BNXKF,100.0,5.0,,,,1,SGJ0Bkevgu,Single Arm Overhead Press,HxDuM0PbEF,2017-06-22,fake_id_280
xBhxRTryKO,31.75150366049478,8.0,0.0,0.0,0.0,1,l4arcs0RSE,Smith Machine Squat,v5dBRLSN29,2019-04-29,fake_id_286
vdz5DU9GOo,62.0,10.0,0.0,0.0,0.0,5,HNqfEX4HFY,Goblet Squat,6v1A9CP2Rb,2017-10-26,fake_id_280
toCOC67vKq,0.0,0.0,5007.5,1550.0,9.199999809265137,1,wFOunEdwTo,Running,dWpsUCsw8n,2019-05-15,fake_id_287
ws0tiXkNLf,0.0,0.0,4490.06976,1536.0,0.0,1,0rbykdl9Yk,Walking - Treadmill,RAG90soGYr,2019-05-13,fake_id_292
MYFmqKGaUr,0.0,0.0,5021.1532799999995,720.0,0.0,1,0cvhpith1B,Cycling - Stationary,EJZ0xBDZa9,2019-04-01,fake_id_284
PzCMM6Wc99,0.0,13.0,0.0,0.0,0.0,3,p2bdm3lLMP,Flutter Kicks,XTf4TV2OGi,2018-08-21,fake_id_285
Y18WOTS3KU,0.0,12.0,0.0,0.0,0.0,4,44owSKP8dt,Reverse Crunch,Hb1rlFZ0j9,2018-02-20,fake_id_280
EXjF4f3amz,0.0,6.0,,,,1,VQaENOhUXr,Wide Grip Pull Up,9riklAu5t6,2017-07-03,fake_id_280
cVdaCLh3iu,0.0,21.0,0.0,0.0,0.0,1,k5EHVRDggU,Vertical Knee Raise,owHxwLP0hL,2019-06-28,fake_id_285
yCXA0EbRkG,0.0,25.0,0.0,0.0,0.0,2,HHedZvON1G,Mountain Climber,GnDpsy9lQO,2019-05-06,fake_id_291
Ednv2ulEs7,0.0,25.0,0.0,0.0,0.0,1,HHedZvON1G,Mountain Climber,GnDpsy9lQO,2019-05-06,fake_id_291
3vYDQF0AQE,40.82336184920758,15.0,0.0,0.0,0.0,3,H8rmNLwDTb,T-Bar Row,7cF2rNaPGn,2019-01-23,fake_id_283
FSsDjhsVkk,54.43114913227677,9.0,0.0,0.0,0.0,2,X4HUg54EKe,Hammerstrength Chest Press,DWscAYfIEY,2019-02-22,fake_id_289
QnbxUevrPY,5.669911367945497,15.0,0.0,0.0,0.0,2,xNSFoKtqs7,Single Arm Landmine Press,9z1HC2XCZa,2018-07-08,fake_id_285
4G9H9VoQtU,0.0,0.0,0.0,15.0,0.0,2,L14Bd2XQrq,Dead Hang,0vTscDmjuY,2019-09-04,fake_id_294
Ev0Zg1V0Jt,0.0,8.0,0.0,0.0,0.0,2,IHkaKi78oM,Chin Up,Bvu9nBU6pB,2018-02-15,fake_id_285
KTaraP6Fr1,30.0,10.0,0.0,0.0,0.0,1,bVRwcPv8Bv,Cable Tricep Extension,Yvy1FJnXDI,2017-10-29,fake_id_285
KHw4bMiug2,34.01946820767298,8.0,0.0,0.0,0.0,1,yPKz9AknaO,Push Press,BteY4I4NvI,2019-04-23,fake_id_295
noHGMDhMCS,15.0,10.0,,,,3,LoUSvDnTn5,Stiff-Legged Barbell Good Morning,b923nIFQHi,2017-10-11,fake_id_281
aN8Pxy08wt,0.0,21.0,0.0,0.0,0.0,2,rgWGDgkEmG,Bosu Ball Squat,CJsidErd9y,2018-07-10,fake_id_291
pxmggvYw6C,0.0,8.0,0.0,0.0,0.0,3,AjPOzwFWFs,Lunge,bbAt5xw21V,2019-08-01,fake_id_285
H4hsOj1qLn,40.0,10.0,0.0,0.0,0.0,4,hOpgkSHOWo,Hammerstrength High Row,sW8sClrzEh,2018-09-03,fake_id_291
JWDkiBgOXu,45.35929094356398,10.0,0.0,0.0,0.0,3,EgOAVXvYB4,Assisted Pull Up,gCiIUYT7tV,2019-03-05,fake_id_284
N4Wad28t7c,32.5,3.0,0.0,0.0,0.0,2,NaQqfNxgVx,Shoulder Press,l5AIgVMi5S,2018-12-10,fake_id_300
IefaJUYaTZ,20.41168092460379,10.0,0.0,0.0,0.0,4,v68a08gpko,Dumbbell Bent Over Row,76B9FFCixj,2019-02-04,fake_id_283
zkAG4g9uex,127.0,6.0,,,,5,eNT3d4c3JY,Tricep Dip,xPcZb2EKg3,2017-07-08,fake_id_281
qxtLzxEvtW,0.0,25.0,0.0,0.0,0.0,2,QL1aU5qDmI,Mountain Climber,gJUcHA7pMs,2018-10-04,fake_id_291
StTAfKFJBp,20.0,12.0,0.0,0.0,0.0,2,jGr963fNJh,Barbell Decline Bench Press,uRSPdjBDci,2018-04-14,fake_id_291
beFfAyXrw9,29.483539113316585,10.0,0.0,0.0,0.0,3,pJMCYtpoPL,Preacher Curl,EPuCwIMhTJ,2019-03-21,fake_id_299
fQqSGmJseV,63.50300732098956,5.0,0.0,0.0,0.0,2,wkulmC3ovf,Box Squat,Ti8fI6hRIk,2019-01-08,fake_id_289
UUuIHbWZfj,11.339822735890994,10.0,0.0,0.0,0.0,1,7Y380UGCTM,Dumbbell Clean,vdkD3kyHGZ,2019-02-19,fake_id_284
y2EWot1E7o,15.0,10.0,,,,2,dh663KH0EN,Stiff-Legged Barbell Good Morning,UcAs3eUNQG,2017-10-13,fake_id_281
PcInaekyU2,10.0,8.0,0.0,0.0,0.0,1,iHteGqh2wz,Dumbbell Upright Row,UQ9yYC4Or6,2018-02-04,fake_id_291
pN4pyVoIZK,4.535929094356399,15.0,0.0,0.0,0.0,1,l70Hbtg70a,Dumbbell Lateral Raise,lEy97X2OFE,2019-02-27,fake_id_283
Ea4rRO0dsN,0.0,6.0,0.0,0.0,0.0,3,M7jc0b67FJ,Lunge Jump,JHRoEGuX5G,2019-03-29,fake_id_295
CadwWlg9gI,18.0,10.0,0.0,0.0,0.0,2,wPV5Z3zCwF,Single Leg Kettlebell Deadlift,MS7s1APxeG,2019-07-03,fake_id_291
H9V5pFPrRz,34.01946820767298,12.0,0.0,0.0,0.0,1,nCQpqnAGg4,Assisted Chin Up,ICHwfn990c,2019-05-25,fake_id_284
lmpUKjcq8B,15.0,10.0,,,,2,nCc4DGj8TE,Stiff-Legged Barbell Good Morning,Ix9x8JMyVI,2017-10-02,fake_id_281
3JDbZT5CDn,35.0,8.0,0.0,0.0,0.0,3,B1oPciW5Cz,Machine Preacher Curl,YYOvlQEd7F,2017-11-28,fake_id_285
VkWs3cDzOi,2.2679645471781993,12.0,0.0,0.0,0.0,1,rN6RCbNqGW,Cable Lateral Raise,5j3C0DbwMt,2018-06-28,fake_id_285
FqQcTBDsw6,0.0,12.0,0.0,0.0,0.0,3,za5dgoCjwM,Hanging Knee Raise,n49TpRAuaZ,2017-11-27,fake_id_280
ZbgV50NG8u,30.0,12.0,0.0,0.0,0.0,3,PNyvDN0wuh,Clean Pull,5i1d96Bejz,2018-01-05,fake_id_291
3BKiEy9CJP,127.0,7.0,,,,1,gzyfchapBQ,Clam,l0hhYDWDTF,2017-07-16,fake_id_281
knciC6asqf,0.0,12.0,0.0,0.0,0.0,5,T9PHr1dA1B,Inverted Row,aWxUhfOro2,2017-11-06,fake_id_280
o3OrWBzGDc,0.0,10.0,0.0,0.0,0.0,2,lRSCnmYvni,Pulse Lunge,fsrgjdRADt,2019-02-18,fake_id_286
FREOmV0Ivd,2.2679645471781993,15.0,0.0,0.0,0.0,2,lTzhFSk5kq,Palms-Down Dumbbell Wrist Curl,vHQcMSCGgX,2019-02-26,fake_id_286
wK8RvETR4g,11.339822735890994,8.0,0.0,0.0,0.0,4,SFmUaDXJpD,Cable Rear Delt Fly,5BHWcQhzy4,2019-05-03,fake_id_283
tgYntVudIE,45.35929094356398,5.0,0.0,0.0,0.0,3,ws5BmTZHqb,Leg Curl,CbwO3fQu5r,2018-08-21,fake_id_283
Fs6a5q0lBu,29.483539113316585,5.0,0.0,0.0,0.0,5,nDnbf7BO0h,Good Morning,z7z7NLW2EZ,2019-03-05,fake_id_299
J2QLdX465V,127.0,8.0,,,,2,INI8dDomEF,Step Up,DZWLVu6xGC,2017-07-14,fake_id_281
IlMdsJqkf8,0.0,10.0,0.0,0.0,0.0,3,h8DxN8jDpf,Chin Up,XGDBDySJ6i,2019-02-15,fake_id_295
n4TRspYJRH,4.535929094356399,12.0,0.0,0.0,0.0,1,GaocYvmAES,Dumbbell Incline Fly,DBdaAbESTL,2019-01-16,fake_id_286
TXTBOdFNWd,18.0,15.0,0.0,0.0,0.0,4,qIOAFREqEo,Incline Barbell Skull Crusher,r0ojp9hFwH,2018-07-01,fake_id_291
2kbwOUuwJH,15.0,10.0,,,,2,85DSA6tUjc,Standing Barbell Calf Raise,Mitgjn0K4p,2017-10-09,fake_id_281
J7pEss196v,15.0,10.0,,,,1,QmgYg3DXn9,Standing Barbell Calf Raise,vZbqG3LwDM,2017-09-27,fake_id_281
VG8ScpRAlB,22.0,12.0,0.0,0.0,0.0,3,gox3wiIFom,Dumbbell Bent Over Row,A9CNSZVkuu,2019-05-14,fake_id_287
LpEYR5I5WM,0.0,12.0,0.0,0.0,0.0,3,cLz7IPR0eU,Walking Lunge,NBrvV9lonb,2018-04-11,fake_id_291
ZgY6r8sgz6,0.0,8.0,0.0,0.0,0.0,2,N4l7AphNDF,Mini Loop Band Standing Hip Adduction,fvmUXGBXwi,2019-04-11,fake_id_291
1z4OaXoD4K,20.41168092460379,12.0,0.0,0.0,0.0,2,t4LTSfcx5q,Kettlebell Sumo Squat,qGvzWq97ly,2019-06-07,fake_id_296
sW9C8FxA4N,0.0,12.0,0.0,0.0,0.0,2,NSgIaTpC9N,Hanging Leg Raise,CZEfk1MBHC,2018-12-25,fake_id_291
ChBBwRnmoE,6.8038936415345965,10.0,0.0,0.0,0.0,2,vIfERyVaoY,Concentration Curl,rXIhNQja5z,2019-05-29,fake_id_286
PQYtrSgX83,12.0,20.0,0.0,0.0,0.0,2,l36G93LuwU,Dumbbell Decline Fly,IXpbBhJKKD,2018-05-01,fake_id_291
2kMxH1Ywkr,13.607787283069193,12.0,0.0,0.0,0.0,2,GHlG6PD5Dt,Good Morning,puWu5cACAs,2019-02-07,fake_id_284
0zpXRmzis6,0.0,60.0,0.0,0.0,0.0,2,rqWmSgIQOV,Side Bridge,Wm7exy1rEZ,2017-11-08,fake_id_280
kkLJdFLBcV,0.0,8.0,0.0,0.0,0.0,2,8e4PZGuYAW,Burpee,xOjt7Y9tEN,2019-04-17,fake_id_299
uLaxTCcOXf,8.0,8.0,0.0,0.0,0.0,1,plmTpJzKj5,Alternating Medicine Ball Push Up,rciA6kRA3D,2018-03-02,fake_id_285
5EJOVHKH7l,45.35929094356398,10.0,0.0,0.0,0.0,1,BuwCijzmZV,Reverse Grip Pull Down,76B9FFCixj,2019-02-04,fake_id_283
d6bhchfDXS,0.0,12.0,0.0,0.0,0.0,2,tp1o5PBdEn,Bosu Ball Push Up,AI5zo6Z9ni,2018-02-06,fake_id_280
Gkj5wibgzi,5.669911367945497,10.0,0.0,0.0,0.0,1,68hHch3r9T,TRX Row,ZFT1rGja6w,2019-01-18,fake_id_292
K0cUXU1i0l,127.0,9.0,,,,2,OBflweFGsB,Sit Up,biCFpKDgp1,2017-07-18,fake_id_281
F5vCDC5r4r,0.0,8.0,0.0,0.0,0.0,5,F8aCLYdJZ3,Hanging Knee Raise,rMYVoRSYh9,2017-12-28,fake_id_291
cHBx9ihj1r,9.071858188712797,12.0,0.0,0.0,0.0,3,4HIicnbw8D,Dumbbell Upright Row,O8bD92vLes,2019-06-04,fake_id_283
r54ueoLu4j,127.0,6.0,,,,4,1eKau4k5tY,Side Leg Raises,l0hhYDWDTF,2017-07-16,fake_id_281
sheoCK2aVr,0.0,15.0,0.0,0.0,0.0,1,g6vALtNECX,Vertical Knee Raise,3QY6fd7iIH,2018-05-02,fake_id_285
mOS01LGj4O,10.0,8.0,0.0,0.0,0.0,3,4vBjAB1EX5,Overhead Weighted Sit Up,WrzVIW6uiQ,2019-02-16,fake_id_291
H93IlENCaN,40.82336184920758,8.0,0.0,0.0,0.0,2,JEddhnZrxr,Hammerstrength Iso Row,FdHDeeqXRz,2018-08-24,fake_id_283
mUBpL2wdqB,36.28743275485118,8.0,0.0,0.0,0.0,2,O6xhCFHXV6,Smith Machine Stiff-Legged Deadlift,BfCgJjRF9W,2018-08-11,fake_id_298
56GgNz2iss,22.67964547178199,10.0,0.0,0.0,0.0,2,4rYMfK9OuI,EZ-Bar Skullcrusher,KYMrj3HfzD,2019-07-24,fake_id_283
2A76GBPvCZ,45.0,8.0,0.0,0.0,0.0,3,dm83JMgFKh,Smith Machine Bent Over Row,ETUdt9dIcT,2017-11-06,fake_id_285
rvnrIqAtaS,95.25451098148433,10.0,0.0,0.0,0.0,2,CSwvGi0Uew,Machine Hip Adductor,oOZoHM6omp,2019-02-14,fake_id_290
a4NADpHXy8,5.669911367945497,10.0,0.0,0.0,0.0,2,DAWFtZ6Tqw,Dumbbell Curl,G2eLuo08xc,2019-02-16,fake_id_284
DICyPre4ER,52.16318458509857,13.0,0.0,0.0,0.0,2,tbSNP9IWIg,Hammerstrength High Row,nkzC3tSg3G,2018-12-25,fake_id_289
H6kKUyiAlR,80.0,12.0,0.0,0.0,0.0,3,R5LETJW2Yj,Smith Machine Bent Over Row,ljPF5qfav3,2017-11-28,fake_id_280
HiEqwyFJf2,10.205840462301897,12.0,0.0,0.0,0.0,1,vbBecuQWq0,Bulgarian Split Squat,AydDwKEbGw,2019-03-13,fake_id_295
WNOjhnjBUD,54.43114913227677,8.0,0.0,0.0,0.0,4,U7VHZjFIJh,Reverse Grip Pull Down,m3MyjUfxCE,2019-02-12,fake_id_283
iJ8Qv3PDQj,25.0,12.0,0.0,0.0,0.0,2,sKgISb6DEN,Cable Face Pull,9oD2ptZffZ,2018-04-17,fake_id_291
T9MnoddQVV,4.535929094356399,12.0,0.0,0.0,0.0,1,wjwYLnd6XO,Barbell Bicep Drag Curl,EeSQc8uGNV,2018-11-01,fake_id_292
YkVg5Jfb8W,0.0,8.0,0.0,0.0,0.0,1,jrRlvWeBE6,Reverse Leg Crossover,ScKeB9wyn2,2019-05-17,fake_id_289
UGIXWK0sPC,30.0,12.0,0.0,0.0,0.0,1,YRYGHzcAYO,Barbell Shrug,kXSXAY1VP7,2018-01-25,fake_id_291
YvyHGz6RzK,0.0,5.0,0.0,0.0,0.0,1,bpHrvUcAgc,Hip Thrust,HVHEtVSdBT,2018-01-19,fake_id_285
DCC3nytR3m,0.0,5.0,0.0,0.0,0.0,4,bpHrvUcAgc,Hip Thrust,HVHEtVSdBT,2018-01-19,fake_id_285
7WON5ynnPJ,12.0,18.0,0.0,0.0,0.0,4,4yJVy6GEAM,Preacher Curl,5AblpFwI7b,2018-07-17,fake_id_291
xSMzZLvmUm,0.0,10.0,0.0,0.0,0.0,3,Nzn72Yhq88,TRX Glute Bridge,is6snomSZV,2019-02-26,fake_id_285
RoatwPpXvI,0.0,20.0,0.0,0.0,0.0,1,kH596QT1fG,Bosu Ball Crunch,tH949UM57w,2018-02-28,fake_id_291
UL7sbbQuB8,13.607787283069193,2.0,0.0,0.0,0.0,2,baEFPxEafO,Cable Tricep Pushdown,cqsR8U7JSi,2019-05-02,fake_id_285
vCAGuUJ6C6,20.0,8.0,0.0,0.0,0.0,4,SMez6BVdWb,Barbell Decline Bench Press,FAmkKOqJBF,2018-01-27,fake_id_291
1mi5O6J1e5,0.0,18.0,0.0,0.0,0.0,2,MCPxdIYG0H,Toe Touchers,orCWMxPZfQ,2018-02-26,fake_id_291
BXsIwlQdz9,20.41168092460379,4.0,0.0,0.0,0.0,1,8mrXaSwu0l,Barbell Lunge,CbwO3fQu5r,2018-08-21,fake_id_283
0crhufJqZS,30.0,15.0,0.0,0.0,0.0,1,An5XLCDq3m,Dumbbell Squat To Shoulder Press,Y0s2bSXFJo,2017-11-21,fake_id_280
adY2fRi4QR,11.339822735890994,10.0,0.0,0.0,0.0,1,AMqdiEY36W,Renegade Row,JHRoEGuX5G,2019-03-29,fake_id_295
rxeun28DGE,13.607787283069193,12.0,0.0,0.0,0.0,7,04zSvHFXCW,Preacher Curl,2bt4QdDM3X,2019-02-28,fake_id_283
xaobvq0VGp,15.87575183024739,8.0,0.0,0.0,0.0,4,ffBkZFKJlR,Dumbbell Bent Over Row,6I7ypXVBd6,2018-10-17,fake_id_283
PF3YmUqQWb,22.67964547178199,5.0,0.0,0.0,0.0,2,X5wMsly6ej,Single Leg Kettlebell Deadlift,Hk4XDXhUC5,2018-09-29,fake_id_291
7ZhcEJVK0D,0.0,16.0,0.0,0.0,0.0,3,Hp2QadTp19,TRX Lateral Lunge,r2YXBqrKaP,2019-05-14,fake_id_291
pjMedNeUL7,11.339822735890994,12.0,0.0,0.0,0.0,3,DzHc7gRJhR,Bosu Ball Squat,S1CDxGznfU,2019-03-23,fake_id_296
MUp5teeh0M,140.0,8.0,,,,2,Dc1FBZCgle,Single Arm Row,XZB4DoyaXZ,2017-06-25,fake_id_280
vEo4EaE6my,13.607787283069193,12.0,0.0,0.0,0.0,2,NkYpnMxMrJ,Dumbbell Incline Fly,kysEfZszcF,2019-03-14,fake_id_296
abRN2CqD5y,25.0,12.0,0.0,0.0,0.0,2,lGlhfhXX83,Wide Grip Lat Pulldown,NgZYtbWCLv,2017-12-12,fake_id_291
1CZk96YJJt,5.0,8.0,0.0,0.0,0.0,4,0EMYOvIMC7,Cable Lateral Raise,70uBh9kRpt,2018-01-17,fake_id_291
Bl0JFOMv1J,0.0,19.0,0.0,0.0,0.0,2,1MKqqYWagV,Mountain Climber,0dMAe1Ibku,2019-05-25,fake_id_291
WiZLlMbrNE,57.5,10.0,0.0,0.0,0.0,1,RID4Zc5nEw,Reverse Grip Barbell Bent Over Row,vrEuEr9nUH,2019-05-30,fake_id_293
b4KXMMBMNB,60.0,15.0,0.0,0.0,0.0,1,HUfcHVMvn7,Machine Hip Adductor,WrzVIW6uiQ,2019-02-16,fake_id_291
Kk6U0NEn3k,65.77097186816775,12.0,0.0,0.0,0.0,2,bKL09ZzVwm,Seated Machine Calf Press,Cp3hNHBp9D,2018-02-07,fake_id_280
VPbhmXVeMN,55.0,10.0,0.0,0.0,0.0,4,YneoIiPLTV,Power Clean,PP2AEqUXbt,2019-02-21,fake_id_293
FYdSEquPUo,40.0,10.0,0.0,0.0,0.0,3,K8Zn81lGOT,Reverse Barbell Curl,xtxGOVDALM,2017-12-05,fake_id_280
LqidLug2sH,127.0,7.0,,,,3,3Pq7Q5kAjG,Decline Push Up,biCFpKDgp1,2017-07-18,fake_id_281
FIo6WIVjlK,30.0,12.0,0.0,0.0,0.0,1,Tjy3jOyIwc,Smith Machine Overhead Shoulder Press,MmXOZGYeBT,2018-01-24,fake_id_285
TBxecwWOiK,0.0,6.0,0.0,0.0,0.0,3,e9I0TXieXX,Chin Up,lRS8dWttLp,2017-10-18,fake_id_280
LKAFZnnfBM,0.0,5.0,0.0,0.0,0.0,4,e9I0TXieXX,Chin Up,lRS8dWttLp,2017-10-18,fake_id_280
hs6mI5yzEp,10.0,15.0,,,,1,WGCiWK6jF3,Dumbbell Stiff Legged Deadlift,BbdDQoqcoG,2017-09-09,fake_id_281
JWvgthIkpl,0.0,14.0,0.0,0.0,0.0,1,o274YTi2Bz,Bosu Ball Push Up,cslQHX5mcp,2019-01-14,fake_id_291
7Vtb0n89Ay,45.35929094356398,15.0,0.0,0.0,0.0,2,4870Fofv1v,Standing Machine Calf Raise,xrJYeSJCbo,2019-02-20,fake_id_283
yV0dKwmGG0,6.8038936415345965,10.0,0.0,0.0,0.0,3,G5OsoYVuTS,Dumbbell Pullover,2J8TLzeKmw,2019-02-12,fake_id_286
QAXQl4TYYy,0.0,8.0,0.0,0.0,0.0,3,WesuHCsMBe,Dip,3NwBubKuBn,2018-09-14,fake_id_283
pmL9hzus7s,0.0,4.0,0.0,0.0,0.0,2,pSnt3AJGgd,Decline Push Up,TVESxi9JyY,2019-04-14,fake_id_299
Bj0UR8aO5q,60.0,12.0,0.0,0.0,0.0,1,qjo8FDogCa,Barbell Hip Thrust,aGA6TAFuiG,2019-04-21,fake_id_293
SDaw937uu4,0.0,12.0,0.0,0.0,0.0,2,dlz849Slh5,Lunge,lZIvXFHC24,2018-01-05,fake_id_285
X7F2JCTDmf,4.535929094356399,10.0,0.0,0.0,0.0,1,24wS6H3hVf,Dumbbell Back Fly,mfEz4CTNec,2019-04-30,fake_id_286
yqJ0FQIfQW,50.0,10.0,,,,4,nup9CPod2f,Snatch,XZB4DoyaXZ,2017-06-25,fake_id_280
gBIK4XO42z,130.0,10.0,,,,3,JEce2jiQUE,Knee Raise,UAzP5kV6uP,2017-08-02,fake_id_281
aYa8yPmkQE,130.0,10.0,,,,3,HUhJhAx3Kp,Knee Raise,WYIrwicBf6,2017-07-28,fake_id_281
GRzVkku7vj,0.0,5.0,0.0,0.0,0.0,2,bqR3yrAI0N,Rotation Push Up,8vm1Yf71UD,2019-06-01,fake_id_291
R5ud7kuNj0,0.0,10.0,0.0,0.0,0.0,2,3mHlir7zLL,TRX Pike,rbPpzGF3ln,2019-02-12,fake_id_295
Zs5w0u9qMj,0.0,16.0,0.0,0.0,0.0,1,AJm54GLJIx,Scissor Crossover Kick,gpGeQgK2pH,2019-01-29,fake_id_288
9mGMRisUIu,45.0,12.0,0.0,0.0,0.0,3,dRTC9HXMle,Machine Bench Press,t6s1kTWgG3,2017-12-01,fake_id_285
IlLWlfW0PG,95.25451098148433,6.0,0.0,0.0,0.0,1,9Dlq5nKBtO,Machine Hip Adductor,JXSCnhvm2n,2019-02-19,fake_id_290
Y6uO5Q4eiP,3.628743275485118,0.0,0.0,30.0,0.0,3,tx36MAONzU,Wall Sit,6AcMgFrISc,2019-05-06,fake_id_286
IofE6kiLO1,62.5,4.0,0.0,0.0,0.0,5,tTTtkxJTor,Hammerstrength Iso Row,ceVubSgiAB,2019-02-12,fake_id_293
nzIZNpNCA5,0.0,12.0,0.0,0.0,0.0,1,xDM8jjkKmO,Scissor Crossover Kick,FPQWU6UVDc,2017-11-20,fake_id_285
H4ULjF05Z3,45.35929094356398,15.0,0.0,0.0,0.0,3,Pu2aNa7EaD,Cable Tricep Pushdown,amVSwBsnND,2019-04-26,fake_id_283
wMWAUhsy1x,6.8038936415345965,5.0,0.0,0.0,0.0,1,YlYINpVJ5M,Dumbbell Decline Fly,8qLh7o43lF,2019-02-19,fake_id_290
